,price,year,dong,area,region_code,region_name,per_price
0,"91,000",2017,청운동,129.76,11110,서울특별시 종로구,701.2946979038225
1,"54,000",2017,필운동,99.17,11110,서울특별시 종로구,544.5195119491782
2,"140,000",2017,사직동,158.99,11110,서울특별시 종로구,880.5585256934398
3,"89,900",2017,사직동,121.37,11110,서울특별시 종로구,740.710224932026
4,"111,000",2017,사직동,158.99,11110,서울특별시 종로구,698.1571167997987
5,"95,000",2017,사직동,108.07,11110,서울특별시 종로구,879.0598686036828
6,"87,000",2017,사직동,97.61,11110,서울특별시 종로구,891.3021206843562
7,"88,500",2017,사직동,94.51,11110,서울특별시 종로구,936.4088456248015
8,"115,200",2017,사직동,153.42,11110,서울특별시 종로구,750.879937426672
9,"107,000",2017,사직동,151.81,11110,서울특별시 종로구,704.8284039259601
10,"73,500",2017,내수동,109.91,11110,서울특별시 종로구,668.7289600582295
11,"123,500",2017,내수동,218.86,11110,서울특별시 종로구,564.2876724846934
12,"51,000",2017,신문로1가,91.53,11110,서울특별시 종로구,557.1943625040971
13,"18,900",2017,연건동,16.98,11110,서울특별시 종로구,1113.0742049469964
14,"46,500",2017,명륜1가,75.62,11110,서울특별시 종로구,614.9166887066913
15,"70,700",2017,명륜2가,84.9,11110,서울특별시 종로구,832.7444051825677
16,"72,000",2017,명륜2가,84.9,11110,서울특별시 종로구,848.0565371024734
17,"36,800",2017,창신동,64.66,11110,서울특별시 종로구,569.1308382307454
18,"42,800",2017,창신동,79.87,11110,서울특별시 종로구,535.870790033805
19,"23,800",2017,창신동,59.55,11110,서울특별시 종로구,399.664147774979
20,"39,200",2017,창신동,64.66,11110,서울특별시 종로구,606.2480668110114
21,"44,950",2017,창신동,79.87,11110,서울특별시 종로구,562.7895329911105
22,"38,800",2017,창신동,54.7,11110,서울특별시 종로구,709.3235831809872
23,"46,800",2017,창신동,79.87,11110,서울특별시 종로구,585.9521722799549
24,"46,300",2017,창신동,79.87,11110,서울특별시 종로구,579.6919994991862
25,"37,000",2017,창신동,64.66,11110,서울특별시 종로구,572.2239406124343
26,"23,500",2017,창신동,54.72,11110,서울특별시 종로구,429.4590643274854
27,"43,000",2017,창신동,79.87,11110,서울특별시 종로구,538.3748591461124
28,"34,400",2017,창신동,54.7,11110,서울특별시 종로구,628.8848263254113
29,"34,800",2017,창신동,54.7,11110,서울특별시 종로구,636.1974405850091
30,"43,000",2017,창신동,79.87,11110,서울특별시 종로구,538.3748591461124
31,"37,000",2017,창신동,64.66,11110,서울특별시 종로구,572.2239406124343
32,"12,500",2017,숭인동,12.78,11110,서울특별시 종로구,978.0907668231613
33,"48,000",2017,숭인동,59.92,11110,서울특별시 종로구,801.068090787717
34,"13,000",2017,숭인동,17.93,11110,서울특별시 종로구,725.0418293363078
35,"51,500",2017,숭인동,59.92,11110,서울특별시 종로구,859.4793057409879
36,"51,500",2017,숭인동,59.92,11110,서울특별시 종로구,859.4793057409879
37,"13,600",2017,숭인동,15.09,11110,서울특별시 종로구,901.2591119946985
38,"55,000",2017,숭인동,59.9426,11110,서울특별시 종로구,917.5444508579875
39,"51,950",2017,숭인동,59.92,11110,서울특별시 종로구,866.9893190921229
40,"13,700",2017,숭인동,17.811,11110,서울특별시 종로구,769.1875807085509
41,"13,700",2017,숭인동,15.09,11110,서울특별시 종로구,907.8860172299536
42,"13,800",2017,숭인동,15.09,11110,서울특별시 종로구,914.5129224652087
43,"52,000",2017,숭인동,59.92,11110,서울특별시 종로구,867.8237650200267
44,"52,000",2017,숭인동,59.92,11110,서울특별시 종로구,867.8237650200267
45,"96,500",2017,홍파동,59.855,11110,서울특별시 종로구,1612.2295547573303
46,"56,500",2017,교북동,84.28,11110,서울특별시 종로구,670.3844328429046
47,"31,000",2017,행촌동,94.94,11110,서울특별시 종로구,326.52201390351803
48,"105,000",2017,평창동,186.9,11110,서울특별시 종로구,561.7977528089888
49,"40,000",2017,평창동,84.98,11110,서울특별시 종로구,470.6989879971758
50,"83,500",2017,평창동,150.94,11110,서울특별시 종로구,553.1999469988075
51,"88,500",2017,평창동,150.94,11110,서울특별시 종로구,586.3256923280774
52,"172,000",2017,평창동,219.775,11110,서울특별시 종로구,782.6185871914457
53,"69,500",2017,평창동,110.53,11110,서울특별시 종로구,628.7885641907175
54,"28,000",2017,신영동,59.09,11110,서울특별시 종로구,473.8534438991369
55,"49,490",2017,무악동,60,11110,서울특별시 종로구,824.8333333333334
56,"69,500",2017,무악동,84.2427,11110,서울특별시 종로구,824.9972994692715
57,"75,500",2017,무악동,84.858,11110,서울특별시 종로구,889.7216526432393
58,"68,000",2017,무악동,84.068,11110,서울특별시 종로구,808.8690108007803
59,"69,490",2017,무악동,84.92,11110,서울특별시 종로구,818.2995760715968
60,"71,000",2017,무악동,84.0284,11110,서울특별시 종로구,844.9524208481894
61,"67,490",2017,무악동,84.92,11110,서울특별시 종로구,794.7479981158738
62,"53,990",2017,무악동,60,11110,서울특별시 종로구,899.8333333333334
63,"79,000",2017,무악동,84.858,11110,서울특별시 종로구,930.9670272690847
64,"64,490",2017,무악동,84.92,11110,서울특별시 종로구,759.4206311822892
65,"70,000",2017,무악동,84.858,11110,서울특별시 종로구,824.9074925169106
66,"88,500",2017,무악동,114.931,11110,서울특별시 종로구,770.0272337315433
67,"72,500",2017,무악동,84.068,11110,서울특별시 종로구,862.3971071037731
68,"67,500",2017,무악동,84.858,11110,서울특별시 종로구,795.4465106413066
69,"109,000",2017,남대문로5가,116.11,11140,서울특별시 중구,938.7649642580312
70,"113,000",2017,남대문로5가,116.11,11140,서울특별시 중구,973.2150546895185
71,"18,300",2017,회현동1가,59.5,11140,서울특별시 중구,307.56302521008405
72,"139,000",2017,회현동1가,187.44,11140,서울특별시 중구,741.5706359368331
73,"160,000",2017,회현동1가,176.42,11140,서울특별시 중구,906.9266523069947
74,"34,800",2017,회현동1가,66.15,11140,서울특별시 중구,526.0770975056689
75,"55,000",2017,회현동1가,40.9,11140,서울특별시 중구,1344.7432762836186
76,"110,000",2017,충무로4가,160.505,11140,서울특별시 중구,685.3369053923554
77,"59,000",2017,충무로4가,80.473,11140,서울특별시 중구,733.1651609856722
78,"48,500",2017,충무로4가,95.8,11140,서울특별시 중구,506.2630480167015
79,"45,000",2017,충무로4가,71.93,11140,서울특별시 중구,625.6082302238286
80,"23,475",2017,충무로5가,22.75,11140,서울특별시 중구,1031.868131868132
81,"23,400",2017,충무로5가,22.75,11140,서울특별시 중구,1028.5714285714287
82,"33,000",2017,인현동2가,76.96,11140,서울특별시 중구,428.79417879417883
