,price,year,dong,area,region_code,region_name,per_price
0,"105,000",2019,사직동,97.61,11110,서울특별시 종로구,1075.709455998361
1,"162,000",2019,사직동,163.33,11110,서울특별시 종로구,991.8569766729933
2,"119,000",2019,사직동,131.44,11110,서울특별시 종로구,905.3560559951309
3,"119,000",2019,사직동,147.31,11110,서울특별시 종로구,807.8202430249135
4,"160,000",2019,내수동,150.48,11110,서울특별시 종로구,1063.264221158958
5,"101,500",2019,견지동,149.8,11110,서울특별시 종로구,677.5700934579439
6,"20,000",2019,효제동,16.672,11110,서울특별시 종로구,1199.6161228406909
7,"23,000",2019,효제동,20.3861,11110,서울특별시 종로구,1128.2197183374947
8,"20,500",2019,효제동,16.672,11110,서울특별시 종로구,1229.606525911708
9,"38,300",2019,명륜1가,53.42,11110,서울특별시 종로구,716.9599400973418
10,"73,500",2019,명륜2가,84.8,11110,서울특별시 종로구,866.745283018868
11,"85,000",2019,명륜2가,84.9,11110,서울특별시 종로구,1001.1778563015312
12,"65,000",2019,명륜2가,65.78,11110,서울특별시 종로구,988.1422924901185
13,"35,000",2019,명륜3가,59.73,11110,서울특별시 종로구,585.9701992298677
14,"29,000",2019,창신동,28.8,11110,서울특별시 종로구,1006.9444444444445
15,"13,000",2019,숭인동,14.69,11110,서울특별시 종로구,884.9557522123894
16,"13,500",2019,숭인동,16.67,11110,서울특별시 종로구,809.8380323935212
17,"11,000",2019,숭인동,14.48,11110,서울특별시 종로구,759.6685082872928
18,"11,000",2019,숭인동,15.42,11110,서울특별시 종로구,713.3592736705577
19,"11,000",2019,숭인동,15.42,11110,서울특별시 종로구,713.3592736705577
20,"11,300",2019,숭인동,15.76,11110,서울특별시 종로구,717.005076142132
21,"11,300",2019,숭인동,15.76,11110,서울특별시 종로구,717.005076142132
22,"11,300",2019,숭인동,15.76,11110,서울특별시 종로구,717.005076142132
23,"11,300",2019,숭인동,15.76,11110,서울특별시 종로구,717.005076142132
24,"11,300",2019,숭인동,15.76,11110,서울특별시 종로구,717.005076142132
25,"11,300",2019,숭인동,15.76,11110,서울특별시 종로구,717.005076142132
26,"11,000",2019,숭인동,14.48,11110,서울특별시 종로구,759.6685082872928
27,"12,500",2019,숭인동,14.69,11110,서울특별시 종로구,850.9189925119128
28,"11,300",2019,숭인동,12.78,11110,서울특별시 종로구,884.1940532081378
29,"12,000",2019,숭인동,15.855,11110,서울특별시 종로구,756.8590350047303
30,"12,200",2019,숭인동,15.855,11110,서울특별시 종로구,769.4733522548092
31,"85,000",2019,평창동,110.61,11110,서울특별시 종로구,768.4657806708254
32,"57,500",2019,평창동,84.21,11110,서울특별시 종로구,682.8167676047976
33,"35,500",2019,평창동,59.97,11110,서울특별시 종로구,591.962647990662
34,"99,000",2019,평창동,150.94,11110,서울특별시 종로구,655.8897575195442
35,"38,500",2019,평창동,59.97,11110,서울특별시 종로구,641.9876604969152
36,"112,500",2019,회현동1가,113.46,11140,서울특별시 중구,991.5388683236383
37,"21,700",2019,충무로5가,22.75,11140,서울특별시 중구,953.8461538461538
38,"17,000",2019,신당동,18.08,11140,서울특별시 중구,940.2654867256638
39,"99,000",2019,신당동,114.92,11140,서울특별시 중구,861.4688478941872
40,"63,800",2019,신당동,122.275,11140,서울특별시 중구,521.7746882028215
41,"79,000",2019,신당동,84.76,11140,서울특별시 중구,932.0434167059933
42,"50,000",2019,신당동,79.1,11140,서울특별시 중구,632.1112515802781
43,"65,000",2019,신당동,57.63,11140,서울특별시 중구,1127.8847822314767
44,"95,000",2019,신당동,117,11140,서울특별시 중구,811.965811965812
45,"83,000",2019,신당동,84.88,11140,서울특별시 중구,977.8510838831291
46,"85,000",2019,신당동,84.88,11140,서울특별시 중구,1001.4137606032045
47,"98,000",2019,신당동,114.92,11140,서울특별시 중구,852.7671423599026
48,"24,000",2019,신당동,59.98,11140,서울특별시 중구,400.13337779259757
49,"114,500",2019,흥인동,124.3673,11140,서울특별시 중구,920.6600127203855
50,"86,000",2019,황학동,114.9,11140,서울특별시 중구,748.4769364664926
51,"89,500",2019,황학동,134.301,11140,서울특별시 중구,666.4135039947581
52,"80,500",2019,황학동,84.9,11140,서울특별시 중구,948.1743227326266
53,"14,500",2019,황학동,16.37,11140,서울특별시 중구,885.766646304215
54,"88,000",2019,황학동,114.9,11140,서울특별시 중구,765.8833768494343
55,"70,000",2019,황학동,84.965,11140,서울특별시 중구,823.8686517977991
